question_id,statement,human_labels,alternative_label,lean4_status,models_supporting_alternative_label,supporting_model_count
80,Forget what global warming activists would lead you to believe – 2015 was not even close to the hottest year on record .,fallacy of logic; fallacy of relevance,false causality,lean_pass,openai/gpt-4o-2024-11-20; qwen_qwen3-235b-a22b-2507,2
80,Forget what global warming activists would lead you to believe – 2015 was not even close to the hottest year on record .,fallacy of logic; fallacy of relevance,false dilemma,lean_pass,x-ai_grok-4-fast,1
80,Forget what global warming activists would lead you to believe – 2015 was not even close to the hottest year on record .,fallacy of logic; fallacy of relevance,faulty generalization,lean_pass,deepseek/deepseek-r1,1
80,Forget what global warming activists would lead you to believe – 2015 was not even close to the hottest year on record .,fallacy of logic; fallacy of relevance,intentional,lean_pass,anthropic/claude-sonnet-4.5; gemini-pro-non,2
82,The U.S. National Institutes of Health have documented how influenza is aided and abetted by cold climate . Any attempt to connect a warmer climate to an increase in Lyme Disease must be accompanied by an acknowledgement of a warmer climate ’ s propensity to reduce influenza incidence and mortality . The net impact of a warmer climate on viruses and diseases such as Lyme Disease and influenza is substantially beneficial and life-saving .,fallacy of relevance,fallacy of logic,lean_pass,x-ai/grok-4-fast-thinking,1
82,The U.S. National Institutes of Health have documented how influenza is aided and abetted by cold climate . Any attempt to connect a warmer climate to an increase in Lyme Disease must be accompanied by an acknowledgement of a warmer climate ’ s propensity to reduce influenza incidence and mortality . The net impact of a warmer climate on viruses and diseases such as Lyme Disease and influenza is substantially beneficial and life-saving .,fallacy of relevance,false causality,lean_pass,deepseek/deepseek-chat-v3.1; deepseek/deepseek-r1; gemini-flash-non; gemini-flash-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,11
82,The U.S. National Institutes of Health have documented how influenza is aided and abetted by cold climate . Any attempt to connect a warmer climate to an increase in Lyme Disease must be accompanied by an acknowledgement of a warmer climate ’ s propensity to reduce influenza incidence and mortality . The net impact of a warmer climate on viruses and diseases such as Lyme Disease and influenza is substantially beneficial and life-saving .,fallacy of relevance,false dilemma,lean_pass,anthropic/claude-sonnet-4.5; gemini-flash-non; gemini-pro-non; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,11
82,The U.S. National Institutes of Health have documented how influenza is aided and abetted by cold climate . Any attempt to connect a warmer climate to an increase in Lyme Disease must be accompanied by an acknowledgement of a warmer climate ’ s propensity to reduce influenza incidence and mortality . The net impact of a warmer climate on viruses and diseases such as Lyme Disease and influenza is substantially beneficial and life-saving .,fallacy of relevance,faulty generalization,lean_pass,deepseek/deepseek-chat-v3.1; deepseek/deepseek-r1; gemini-pro-non; gemini-pro-thinking; openai/gpt-5; openai/gpt-oss-120b; qwen/qwen3-235b-a22b-thinking-2507; qwen_qwen3-235b-a22b-2507; x-ai_grok-4-fast,9
82,The U.S. National Institutes of Health have documented how influenza is aided and abetted by cold climate . Any attempt to connect a warmer climate to an increase in Lyme Disease must be accompanied by an acknowledgement of a warmer climate ’ s propensity to reduce influenza incidence and mortality . The net impact of a warmer climate on viruses and diseases such as Lyme Disease and influenza is substantially beneficial and life-saving .,fallacy of relevance,intentional,lean_pass,anthropic/claude-sonnet-4.5,1
83,"Over the ages , the subtle variations in the orbits of Earth and Mars , the scientists theorize , have impacted the amount of Earth 's exposure to solar radiation and thus led to shifts in global temperatures and impacting the pattern of Earth 's ice ages .",fallacy of credibility; fallacy of relevance,ad populum,lean_pass,gemini-pro-thinking,1
83,"Over the ages , the subtle variations in the orbits of Earth and Mars , the scientists theorize , have impacted the amount of Earth 's exposure to solar radiation and thus led to shifts in global temperatures and impacting the pattern of Earth 's ice ages .",fallacy of credibility; fallacy of relevance,equivocation,lean_pass,qwen/qwen3-235b-a22b-thinking-2507,1
83,"Over the ages , the subtle variations in the orbits of Earth and Mars , the scientists theorize , have impacted the amount of Earth 's exposure to solar radiation and thus led to shifts in global temperatures and impacting the pattern of Earth 's ice ages .",fallacy of credibility; fallacy of relevance,false causality,lean_pass,deepseek/deepseek-chat-v3.1; deepseek/deepseek-r1; gemini-flash-thinking; gemini-pro-non; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b; qwen/qwen3-235b-a22b-thinking-2507; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,13
83,"Over the ages , the subtle variations in the orbits of Earth and Mars , the scientists theorize , have impacted the amount of Earth 's exposure to solar radiation and thus led to shifts in global temperatures and impacting the pattern of Earth 's ice ages .",fallacy of credibility; fallacy of relevance,faulty generalization,lean_pass,gemini-pro-non; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-oss-120b,4
84,"Next week he will be in Paris , a city terrorized yet again by mass murderers , for a summit with other world leaders on climate change , not terrorism .",fallacy of relevance,appeal to emotion,lean_pass,deepseek/deepseek-r1; gemini-flash-non; gemini-flash-thinking; gemini-pro-non; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b; qwen/qwen3-235b-a22b-thinking-2507; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,13
84,"Next week he will be in Paris , a city terrorized yet again by mass murderers , for a summit with other world leaders on climate change , not terrorism .",fallacy of relevance,false causality,lean_pass,deepseek/deepseek-chat-v3.1; x-ai_grok-4-fast,2
84,"Next week he will be in Paris , a city terrorized yet again by mass murderers , for a summit with other world leaders on climate change , not terrorism .",fallacy of relevance,false dilemma,lean_pass,anthropic/claude-sonnet-4.5; deepseek/deepseek-r1; gemini-flash-non; gemini-flash-thinking; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; qwen/qwen3-235b-a22b-thinking-2507; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,12
84,"Next week he will be in Paris , a city terrorized yet again by mass murderers , for a summit with other world leaders on climate change , not terrorism .",fallacy of relevance,faulty generalization,lean_pass,openai/gpt-oss-120b,1
85,"Using terms such as `` battlefield , '' `` siege , '' and `` front , '' those opposed this `` war effort '' have been labeled anything from Nazis to Holocaust deniers . ( I personally have been called a sociopath by climate activist Joe Romm of the Center for American Progress , another story . )",ad hominem; fallacy of relevance; intentional,appeal to emotion,lean_pass,anthropic/claude-sonnet-4.5; deepseek/deepseek-r1; gemini-flash-non; gemini-flash-thinking; gemini-pro-non; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b; qwen/qwen3-235b-a22b-thinking-2507; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,14
85,"Using terms such as `` battlefield , '' `` siege , '' and `` front , '' those opposed this `` war effort '' have been labeled anything from Nazis to Holocaust deniers . ( I personally have been called a sociopath by climate activist Joe Romm of the Center for American Progress , another story . )",ad hominem; fallacy of relevance; intentional,equivocation,lean_pass,anthropic/claude-sonnet-4.5; deepseek/deepseek-chat-v3.1,2
85,"Using terms such as `` battlefield , '' `` siege , '' and `` front , '' those opposed this `` war effort '' have been labeled anything from Nazis to Holocaust deniers . ( I personally have been called a sociopath by climate activist Joe Romm of the Center for American Progress , another story . )",ad hominem; fallacy of relevance; intentional,fallacy of credibility,lean_pass,gemini-flash-thinking; x-ai_grok-4-fast,2
85,"Using terms such as `` battlefield , '' `` siege , '' and `` front , '' those opposed this `` war effort '' have been labeled anything from Nazis to Holocaust deniers . ( I personally have been called a sociopath by climate activist Joe Romm of the Center for American Progress , another story . )",ad hominem; fallacy of relevance; intentional,fallacy of extension,lean_pass,deepseek/deepseek-chat-v3.1; deepseek/deepseek-r1; moonshotai/kimi-k2-thinking; openai/gpt-5; openai/gpt-oss-120b; qwen_qwen3-235b-a22b-2507,6
85,"Using terms such as `` battlefield , '' `` siege , '' and `` front , '' those opposed this `` war effort '' have been labeled anything from Nazis to Holocaust deniers . ( I personally have been called a sociopath by climate activist Joe Romm of the Center for American Progress , another story . )",ad hominem; fallacy of relevance; intentional,false causality,lean_pass,qwen/qwen3-235b-a22b-thinking-2507,1
85,"Using terms such as `` battlefield , '' `` siege , '' and `` front , '' those opposed this `` war effort '' have been labeled anything from Nazis to Holocaust deniers . ( I personally have been called a sociopath by climate activist Joe Romm of the Center for American Progress , another story . )",ad hominem; fallacy of relevance; intentional,faulty generalization,lean_pass,x-ai/grok-4-fast-thinking,1
86,The implications for climate change are obvious . “ The world that they ’ re going to be comfortable in is wildly different from the one that we feel comfortable in .,fallacy of relevance; faulty generalization,ad populum,lean_pass,moonshotai/kimi-k2-thinking,1
86,The implications for climate change are obvious . “ The world that they ’ re going to be comfortable in is wildly different from the one that we feel comfortable in .,fallacy of relevance; faulty generalization,appeal to emotion,lean_pass,gemini-flash-non; gemini-flash-thinking; gemini-pro-non; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,10
86,The implications for climate change are obvious . “ The world that they ’ re going to be comfortable in is wildly different from the one that we feel comfortable in .,fallacy of relevance; faulty generalization,circular reasoning,lean_pass,gemini-pro-thinking,1
86,The implications for climate change are obvious . “ The world that they ’ re going to be comfortable in is wildly different from the one that we feel comfortable in .,fallacy of relevance; faulty generalization,fallacy of logic,lean_pass,deepseek/deepseek-r1,1
86,The implications for climate change are obvious . “ The world that they ’ re going to be comfortable in is wildly different from the one that we feel comfortable in .,fallacy of relevance; faulty generalization,false causality,lean_pass,anthropic/claude-sonnet-4.5; gemini-pro-non; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,4
86,The implications for climate change are obvious . “ The world that they ’ re going to be comfortable in is wildly different from the one that we feel comfortable in .,fallacy of relevance; faulty generalization,false dilemma,lean_pass,gemini-pro-non; gemini-pro-thinking; openai/gpt-4o-2024-11-20; openai/gpt-oss-120b,4
87,"As global warming pushes temperatures up , more people will die in heat waves ; a point emphasized by campaigners like UN climate chief , Christiana Figueres . What we don ’ t hear from her is that fewer people will die from cold .",fallacy of relevance,ad hominem,lean_pass,gemini-flash-thinking; gemini-pro-non; gemini-pro-thinking,3
